Unnamed: 0,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption,year,month,day,day_of_week,quarter,total_consumption,daily_growth_rate,rolling_7_day_avg,rolling_30_day_avg
2993,2022-05-30,222.3,2.3,37.0,116.8,7.0,99.2,7.6,120.6,20.4,77.7,18.8,14.6,412.7,173.2,32.6,47.2,32.4,230.8,77.9,587.4,2.6,5.5,1.7,251.8,2.5,123.6,5.0,186.5,298.5,1.6,355.7,185.4,4.0,465.8,49.7,186.1,4464.7,2022,5,30,0,2,8929.2,4.083274079427435,8589.885714285714,8756.233333333334
2994,2022-05-31,222.9,2.8,38.4,126.1,6.7,101.6,7.9,120.0,20.3,77.5,21.0,14.7,432.0,186.5,33.6,50.6,32.6,225.2,78.7,585.3,2.6,5.7,1.9,258.7,2.6,124.7,5.0,197.0,305.0,1.5,362.4,183.0,4.0,490.1,50.4,190.1,4569.400000000001,2022,5,31,1,2,9138.5,2.3439949827531947,8747.742857142857,8769.373333333333
2995,2022-06-01,223.9,2.6,37.8,125.8,6.5,102.8,27.3,123.5,20.3,74.9,18.9,14.9,428.5,189.0,33.7,50.9,31.9,217.8,77.4,561.8,2.6,4.7,1.7,258.9,2.6,124.5,5.0,203.1,305.0,1.6,360.5,181.1,4.0,495.7,49.5,187.8,4538.6,2022,6,1,2,2,9097.099999999999,-0.45302839634514536,8850.014285714286,8773.646666666667
2996,2022-06-02,229.1,2.6,38.4,129.1,6.6,106.1,28.0,128.9,20.3,76.4,16.4,14.5,437.7,195.8,34.2,48.8,30.3,212.7,76.9,570.6,2.6,5.7,1.7,260.6,2.5,134.7,5.0,205.0,307.5,1.6,370.7,187.7,4.0,503.2,50.4,185.2,4611.599999999999,2022,6,2,3,2,9243.099999999999,1.6049070582933034,8935.8,8783.223333333333
2997,2022-06-03,226.2,2.5,36.2,131.3,6.9,108.1,27.9,130.5,20.3,76.4,15.3,14.4,439.1,200.6,35.0,48.9,29.4,204.5,78.9,573.2,2.6,6.1,2.0,262.3,2.5,136.1,5.0,212.5,312.6,1.5,372.8,184.5,4.0,508.5,49.5,185.3,4633.8,2022,6,3,4,2,9287.2,0.4771126570090267,9012.4,8800.456666666667
2998,2022-06-04,224.2,2.6,36.2,126.6,6.7,108.4,28.0,129.4,20.3,76.5,14.8,14.5,440.3,204.3,35.0,49.4,29.8,205.8,80.1,579.5,2.6,5.6,2.0,263.9,2.5,123.0,5.0,214.5,303.6,1.3,366.8,191.4,4.0,506.5,50.5,186.8,4622.6,2022,6,4,5,2,9265.0,-0.23903867688862546,9077.0,8823.070000000002
2999,2022-06-05,225.0,2.4,32.7,123.3,6.0,106.0,27.1,125.8,20.3,76.2,14.4,14.0,424.6,191.3,39.6,44.4,31.3,193.0,74.5,564.5,2.5,5.2,1.8,259.0,2.5,126.0,5.0,208.7,300.0,1.1,336.2,180.3,4.0,509.6,47.0,177.2,4482.2,2022,6,5,6,2,8984.699999999999,-3.025364274150044,9134.971428571427,8828.076666666666
3000,2022-06-06,184.4,2.4,33.7,124.6,7.0,107.4,27.1,135.0,20.3,76.2,16.3,14.1,443.6,207.4,34.1,47.0,33.2,185.4,79.6,577.7,2.7,5.1,1.8,263.6,2.6,125.8,5.0,220.6,310.3,1.6,338.4,180.6,4.0,518.0,50.1,189.8,4557.1,2022,6,6,0,2,9133.600000000002,1.6572617894866193,9164.171428571428,8834.826666666666
3001,2022-06-07,201.8,2.5,37.8,127.4,7.6,109.3,27.1,138.3,20.3,74.6,16.6,14.4,446.8,215.8,35.6,51.9,33.2,195.6,78.8,591.5,2.7,5.6,1.8,263.9,2.4,126.5,5.0,226.2,318.8,1.6,337.3,188.5,4.0,532.9,51.9,194.2,4670.999999999999,2022,6,7,1,2,9361.199999999997,2.4918980467723006,9195.985714285713,8856.640000000001
3002,2022-06-08,214.3,2.6,38.2,131.9,7.4,106.0,27.1,139.5,20.3,76.8,16.5,14.2,443.9,218.3,36.1,52.4,31.4,195.1,78.4,589.4,2.7,5.4,1.7,264.6,2.5,128.5,5.0,232.6,315.9,1.6,348.2,192.2,4.0,533.3,52.9,194.6,4706.599999999999,2022,6,8,2,2,9432.099999999999,0.7573815322821975,9243.842857142856,8872.1
3003,2022-06-09,223.5,2.6,35.8,120.9,7.5,111.5,27.1,142.4,20.3,76.4,17.7,14.2,452.1,219.7,36.2,51.5,32.5,202.8,79.5,543.4,2.7,5.4,1.7,264.1,2.5,140.0,5.0,234.0,323.8,1.5,359.8,188.1,4.0,537.0,52.2,185.8,4707.5,2022,6,9,3,2,9432.7,0.006361255711895275,9270.92857142857,8888.383333333333
3004,2022-06-10,225.1,2.3,36.1,128.5,7.6,108.0,27.1,145.4,20.3,74.5,19.4,12.8,450.8,221.0,36.2,49.3,32.5,210.6,79.3,546.7,2.7,5.6,1.7,261.6,2.4,136.2,5.0,237.6,322.1,1.5,365.2,196.9,4.0,532.6,51.9,174.4,4717.299999999999,2022,6,10,4,2,9452.199999999997,0.20672766016089916,9294.499999999998,8903.953333333333
3005,2022-06-11,221.2,2.3,36.3,127.1,7.2,106.0,27.1,139.6,20.3,74.6,17.5,12.3,445.3,220.4,35.5,54.0,33.4,208.5,76.7,520.2,2.6,5.2,1.9,249.9,2.8,129.6,5.0,241.3,322.3,1.6,365.5,190.1,4.0,530.7,51.1,177.9,4649.4,2022,6,11,5,2,9316.4,-1.4367025665982247,9301.842857142856,8913.076666666666
3006,2022-06-12,219.8,2.6,32.1,121.1,6.6,102.2,27.1,135.6,20.3,75.2,19.2,11.2,403.3,210.2,32.4,55.1,33.8,194.3,68.7,489.0,2.7,4.9,1.8,229.2,2.8,124.8,5.0,233.2,310.3,1.1,337.0,179.4,4.0,531.9,49.5,178.2,4435.5,2022,6,12,6,2,8891.1,-4.565068052037258,9288.471428571427,8909.556666666665
3007,2022-06-13,215.3,2.3,28.3,123.3,7.6,107.0,27.1,150.3,20.3,75.2,17.8,12.2,400.1,225.3,34.1,49.4,31.5,212.4,75.0,527.5,2.6,3.7,1.9,239.1,2.7,136.2,5.0,242.0,296.4,1.4,354.5,183.7,4.0,509.8,50.9,192.4,4549.899999999999,2022,6,13,0,2,9118.199999999997,2.5542396328912753,9286.271428571428,8911.506666666666
3008,2022-06-14,220.4,2.3,27.3,130.3,7.5,108.1,27.1,144.2,20.3,76.8,17.2,12.7,405.4,235.0,36.5,48.3,32.3,223.4,77.2,547.4,2.5,4.0,1.8,245.5,2.7,129.2,5.0,265.4,283.9,1.6,360.8,178.8,4.0,507.5,52.9,188.1,4615.6,2022,6,14,1,2,9249.0,1.4344936500625405,9270.242857142857,8927.976666666666
3009,2022-06-15,205.9,2.6,25.7,119.6,7.8,99.9,27.1,145.3,20.3,72.8,17.1,12.9,406.6,239.9,35.9,55.0,28.0,209.5,76.4,557.1,2.6,4.9,1.8,242.0,2.3,125.3,5.0,264.6,308.4,1.4,355.1,171.2,4.0,526.5,54.3,177.7,4594.6,2022,6,15,2,2,9207.1,-0.45302194831873255,9238.099999999999,8935.183333333332
3010,2022-06-16,205.3,2.4,24.2,122.5,7.1,97.6,27.1,140.2,20.3,77.1,17.9,12.7,415.0,224.3,33.6,49.7,30.6,211.8,74.9,556.6,2.7,4.9,1.7,222.5,2.5,127.8,5.0,263.8,304.6,1.4,337.8,164.9,4.0,493.8,50.8,189.9,4510.5,2022,6,16,3,2,9039.5,-1.820334307219429,9181.92857142857,8936.223333333333
3011,2022-06-17,200.8,2.2,24.2,121.6,5.9,96.7,27.1,125.5,20.3,75.2,17.9,13.0,421.7,193.0,33.5,41.5,28.9,206.3,75.7,552.9,2.5,4.7,1.7,218.7,2.6,128.0,5.0,216.0,295.8,1.5,340.7,172.0,4.0,463.2,48.2,172.5,4342.5,2022,6,17,4,2,8703.5,-3.717019746667405,9074.971428571427,8928.126666666667
3012,2022-06-18,197.3,2.3,24.8,110.5,5.1,87.3,27.1,108.6,20.3,75.5,18.4,12.7,422.2,180.8,31.3,41.9,29.4,202.5,75.2,550.7,2.3,5.1,1.6,210.6,2.6,124.0,5.0,235.9,269.1,1.5,326.3,173.9,4.0,438.8,45.8,163.5,4215.800000000001,2022,6,18,5,2,8449.700000000003,-2.91606824840579,8951.157142857142,8911.853333333333
3013,2022-06-19,191.4,2.2,25.1,104.1,4.6,85.1,27.1,98.6,20.3,73.4,20.1,11.7,401.3,170.2,30.0,43.3,27.9,180.4,68.6,516.6,2.5,5.4,1.5,192.1,2.4,129.4,5.0,255.1,228.3,1.2,303.4,162.2,4.0,430.1,42.0,151.7,3998.599999999999,2022,6,19,6,2,8016.899999999999,-5.122075339952936,8826.271428571428,8882.446666666667
3014,2022-06-20,190.3,2.3,28.3,109.6,5.0,86.4,27.1,105.0,20.3,73.7,20.2,12.1,410.5,181.9,32.2,52.6,28.6,195.2,76.0,517.7,2.6,5.2,1.6,192.4,2.4,126.7,5.0,257.8,224.2,1.5,314.4,168.0,4.0,442.0,43.4,162.8,4109.9,2022,6,20,0,2,8238.9,2.769150170265333,8700.657142857144,8872.213333333335
3015,2022-06-21,188.1,2.4,32.0,111.6,4.8,90.4,27.1,107.7,20.3,73.2,17.5,12.1,414.8,185.7,32.6,49.9,30.0,191.1,75.1,516.5,2.5,5.6,1.9,200.6,2.6,133.7,5.0,215.7,222.0,1.5,317.3,160.3,4.0,453.2,45.3,174.2,4109.400000000001,2022,6,21,1,2,8237.7,-0.014565051159731723,8556.185714285715,8876.876666666667
3016,2022-06-22,186.7,2.4,34.6,120.0,5.3,93.3,27.1,112.3,20.3,75.3,11.6,11.9,409.4,184.9,31.1,43.5,30.7,192.4,74.8,516.9,2.5,5.3,1.9,211.1,2.7,131.7,5.0,234.9,226.9,1.5,325.3,163.5,4.0,474.3,47.1,180.7,4184.6,2022,6,22,2,2,8387.5,1.818468747344526,8439.1,8893.736666666666
3017,2022-06-23,189.7,2.5,35.4,125.7,5.8,95.7,27.1,115.5,20.3,77.0,15.9,12.2,404.8,206.0,35.0,50.3,31.1,197.2,75.0,509.2,2.4,5.2,1.7,212.8,2.8,132.4,5.0,270.2,251.3,1.6,337.1,174.6,4.0,490.9,48.8,181.2,4335.3,2022,6,23,3,2,8688.7,3.5910581222056814,8388.985714285716,8915.576666666666
3018,2022-06-24,193.9,2.6,36.8,127.4,6.0,97.6,27.1,116.3,20.3,77.6,19.4,11.8,406.1,217.0,35.6,51.7,31.8,193.3,74.2,501.5,2.6,5.6,1.7,215.6,2.7,125.3,5.0,283.3,267.5,1.5,342.6,177.2,4.0,496.6,50.0,178.7,4389.8,2022,6,24,4,2,8797.7,1.254502975128613,8402.442857142858,8929.46
3019,2022-06-25,189.4,2.5,36.2,125.4,6.2,90.0,27.1,116.8,20.3,77.9,18.2,11.9,412.2,225.1,36.4,53.6,32.4,187.8,71.0,488.0,2.5,5.7,1.7,218.0,2.7,121.6,5.0,292.6,281.5,1.3,342.1,170.5,4.0,508.0,51.2,172.2,4389.799999999999,2022,6,25,5,2,8798.799999999997,0.01250326789952183,8452.314285714285,8934.666666666666
3020,2022-06-26,189.1,2.5,35.0,126.9,6.6,98.0,27.1,127.7,20.3,76.5,18.7,10.9,395.3,225.8,33.2,53.6,33.4,178.3,67.4,474.0,2.4,5.7,1.5,221.0,2.6,124.1,5.0,310.2,297.5,1.1,323.1,159.8,4.0,511.5,48.7,164.6,4362.8,2022,6,26,6,2,8745.9,-0.6012183479565114,8556.457142857142,8934.496666666666
3021,2022-06-27,191.4,2.5,34.9,128.9,7.9,100.6,27.1,145.4,20.3,74.8,19.5,11.6,391.7,243.5,36.0,54.4,35.1,204.3,75.0,483.9,2.5,5.3,1.7,227.2,2.6,130.5,5.0,321.8,300.5,1.5,343.9,162.6,4.0,522.8,52.0,181.4,4535.0,2022,6,27,0,2,9089.099999999999,3.924124446883681,8677.914285714285,8943.706666666667
3022,2022-06-28,188.0,2.3,33.2,117.5,8.1,112.9,27.1,153.5,20.3,74.3,19.9,12.3,402.8,264.1,36.9,53.9,36.5,210.9,72.2,487.6,2.6,5.5,1.7,230.5,2.6,129.9,5.0,326.4,322.6,1.5,361.1,167.1,4.0,520.4,51.2,187.2,4635.199999999999,2022,6,28,1,2,9288.8,2.197137230308832,8828.07142857143,8967.369999999999
3023,2022-06-29,194.8,2.3,33.0,90.3,7.4,106.9,27.1,152.8,20.3,73.1,20.2,11.7,410.8,261.9,33.9,54.0,36.1,213.2,70.8,499.8,2.7,5.6,1.9,217.4,2.8,121.9,5.0,334.5,309.1,1.5,367.8,175.9,4.0,470.5,47.9,187.0,4557.7,2022,6,29,2,2,9133.6,-1.6708293859271306,8934.657142857142,8974.183333333332
3024,2022-06-30,196.1,2.4,35.1,100.6,5.6,105.1,27.1,123.5,20.3,73.5,18.3,11.8,413.0,193.2,32.7,49.9,35.2,206.9,68.5,491.7,2.7,5.3,1.8,205.3,2.7,125.4,5.0,273.2,281.6,1.5,362.0,183.1,4.0,357.3,41.8,185.4,4230.1,2022,6,30,3,2,8478.7,-7.170228606464035,8904.657142857142,8952.19
3025,2022-07-01,192.7,2.6,36.7,115.0,5.8,107.8,27.1,112.8,20.3,72.5,18.1,11.9,383.0,184.9,32.4,47.2,33.1,202.9,67.9,476.5,2.6,5.4,1.8,212.8,2.7,120.4,5.0,231.3,246.0,1.6,349.9,181.3,4.0,419.3,44.8,182.1,4142.3,2022,7,1,4,3,8304.500000000002,-2.054560250981863,8834.199999999999,8925.769999999999
3026,2022-07-02,195.0,2.6,40.3,116.3,6.2,102.9,27.1,109.1,20.3,73.0,18.3,11.9,357.5,206.0,34.1,52.0,31.0,195.5,69.1,476.1,2.6,5.4,1.8,209.2,2.4,115.2,5.0,277.7,235.1,1.4,342.7,174.1,4.0,437.6,47.8,182.3,4168.599999999999,2022,7,2,5,3,8357.199999999999,0.6345957011258507,8771.114285714286,8896.239999999998
3027,2022-07-03,188.8,2.3,36.8,123.1,5.9,102.4,27.1,112.4,20.3,72.7,19.1,11.5,341.5,197.9,29.5,49.4,32.9,183.0,61.0,474.3,2.5,5.4,1.6,203.0,2.6,115.1,5.0,261.2,222.8,1.0,325.8,164.1,4.0,447.3,43.7,168.3,4044.2,2022,7,3,6,3,8109.5,-2.9639113578710408,8680.2,8856.983333333334
3028,2022-07-04,192.8,2.4,39.9,126.8,7.4,97.0,27.1,130.2,20.3,75.0,19.3,11.9,355.6,227.2,32.9,51.2,32.8,194.6,64.5,488.3,2.6,5.4,1.5,209.3,2.6,114.3,5.0,293.5,238.0,1.4,340.7,164.7,4.0,481.9,49.0,188.2,4279.8,2022,7,4,0,3,8579.1,5.790739256427657,8607.342857142858,8834.119999999999
3029,2022-07-05,191.1,2.4,43.5,130.6,7.8,103.3,27.1,140.6,20.3,76.9,19.9,11.8,352.5,249.7,35.5,50.7,34.1,183.3,65.9,471.5,2.6,5.4,1.6,205.5,2.7,115.5,5.0,312.5,254.7,1.5,351.1,170.6,4.0,506.6,48.6,194.5,4381.3,2022,7,5,1,3,8782.2,2.3673811938315303,8534.971428571429,8827.369999999999
3030,2022-07-06,178.0,2.7,41.4,124.5,6.8,101.5,27.1,145.8,20.3,75.7,17.0,12.3,347.1,244.4,34.6,51.6,32.1,177.3,66.1,467.9,2.7,5.5,1.8,212.4,2.8,113.7,5.0,309.0,255.8,1.6,344.1,162.9,4.0,515.3,48.4,188.3,4327.7,2022,7,6,2,3,8675.2,-1.2183735282730979,8469.485714285714,8812.089999999998
3031,2022-07-07,180.6,2.7,42.7,127.8,7.3,105.5,27.1,149.1,20.3,77.2,18.9,12.3,344.7,253.3,32.4,51.9,33.0,174.6,66.2,461.6,2.8,5.4,1.7,214.8,2.8,113.4,5.0,312.0,251.8,1.6,341.9,170.1,4.0,527.4,49.1,193.0,4366.400000000001,2022,7,7,3,3,8752.400000000001,0.8898930284028106,8508.585714285715,8791.796666666667
3032,2022-07-08,172.3,2.5,41.1,133.6,7.6,106.0,27.1,149.3,20.3,78.2,18.6,12.0,333.9,261.2,34.3,52.8,32.9,168.8,66.1,457.1,2.7,5.6,1.8,219.2,2.7,112.7,5.0,316.0,258.2,1.5,338.9,158.3,4.0,541.8,49.3,197.3,4370.400000000001,2022,7,8,4,3,8761.1,0.09940130707004613,8573.814285714287,8769.43
3033,2022-07-09,162.8,2.5,41.7,130.9,6.2,96.1,27.1,137.1,20.3,78.6,16.3,12.0,327.0,240.2,33.0,53.2,34.0,155.2,64.9,432.9,2.7,5.6,1.6,209.4,2.7,109.9,5.0,286.2,262.1,1.5,340.5,135.5,4.0,511.6,45.1,191.8,4167.7,2022,7,9,5,3,8354.899999999998,-4.636404104507452,8573.485714285714,8733.503333333332
3034,2022-07-10,156.8,2.6,40.5,138.6,5.0,98.6,27.1,122.1,20.3,75.1,18.5,10.8,306.7,195.9,26.5,53.1,33.7,135.9,59.5,405.9,2.6,5.6,1.4,200.6,2.8,126.9,5.0,253.9,231.9,1.2,303.1,124.0,4.0,513.5,43.5,176.6,3908.2,2022,7,10,6,3,7838.0,-6.1867885911261356,8534.7,8679.696666666667
3035,2022-07-11,163.3,2.5,39.4,137.3,6.6,101.2,27.1,130.4,20.3,76.9,19.5,11.6,310.6,224.5,32.4,53.9,33.9,154.5,65.3,418.1,2.7,5.5,1.6,205.5,2.8,123.8,5.0,290.0,238.5,1.6,316.2,136.5,4.0,535.7,47.6,184.1,4109.2,2022,7,11,0,3,8239.6,5.123756060219442,8486.2,8643.803333333333
3036,2022-07-12,158.8,2.6,40.9,134.6,6.9,101.6,27.1,126.2,20.3,76.7,19.8,11.7,311.9,236.1,32.2,54.1,34.1,159.0,69.0,424.0,2.8,6.1,1.6,210.1,2.7,118.3,5.0,313.9,248.4,1.6,327.1,135.3,4.0,527.6,48.1,185.9,4165.3,2022,7,12,1,3,8351.4,1.3568619835914175,8424.657142857142,8625.813333333334
3037,2022-07-13,166.4,2.7,44.2,137.1,6.9,96.5,27.1,128.4,20.3,76.6,17.9,11.7,311.1,234.5,32.7,52.9,33.9,156.1,67.6,416.4,2.8,6.0,1.7,212.8,2.7,117.4,5.0,311.4,250.0,1.5,336.5,125.0,4.0,533.4,48.0,188.4,4167.6,2022,7,13,2,3,8355.2,0.045501353066557115,8378.942857142856,8600.380000000001
3038,2022-07-14,172.2,2.6,42.7,131.2,6.5,91.9,27.1,133.0,20.3,77.2,17.4,11.5,323.3,218.0,30.4,48.7,32.1,155.4,66.9,414.9,2.7,5.8,1.9,211.4,2.7,116.2,5.0,269.9,243.0,1.4,335.4,134.0,4.0,506.0,49.0,192.9,4084.500000000001,2022,7,14,3,3,8189.100000000001,-1.987983531214088,8298.471428571429,8565.050000000001
3039,2022-07-15,183.2,2.9,45.5,131.6,6.8,91.1,27.1,129.4,20.3,76.5,17.4,11.6,321.9,203.6,30.8,47.0,32.0,160.3,67.0,420.2,2.9,6.0,1.7,210.0,3.1,117.0,5.0,229.4,217.7,1.5,348.9,162.2,4.0,508.8,49.4,191.6,4063.1,2022,7,15,4,3,8148.5,-0.4957809771525712,8210.957142857143,8529.763333333334
3040,2022-07-16,191.3,2.8,44.2,136.4,6.7,95.2,27.1,124.5,20.3,77.6,14.7,11.1,322.1,208.6,33.9,50.2,33.0,159.3,68.3,430.4,2.9,5.9,1.8,218.2,3.0,129.1,5.0,256.0,219.8,1.5,341.1,174.6,4.0,506.2,51.0,192.9,4149.599999999999,2022,7,16,5,3,8320.3,2.108363502485111,8206.014285714286,8505.79
3041,2022-07-17,183.6,2.6,39.1,138.6,5.5,90.4,27.1,113.9,20.3,76.2,19.5,11.0,312.9,173.5,29.6,50.6,31.4,148.9,62.8,420.5,2.8,6.0,1.7,216.8,2.9,125.8,5.0,208.5,219.1,1.1,308.0,170.0,4.0,488.1,47.0,181.7,3923.7,2022,7,17,6,3,7870.199999999999,-5.409660709349429,8210.614285714286,8478.013333333334
3042,2022-07-18,178.8,2.6,40.5,140.6,7.1,91.4,27.1,134.3,20.3,74.9,16.7,11.7,325.2,208.7,33.5,53.0,28.8,162.1,66.5,433.2,2.7,6.2,1.6,218.2,2.9,125.7,5.0,265.5,233.1,1.5,329.1,162.9,4.0,526.5,49.9,190.3,4161.0,2022,7,18,0,3,8343.099999999999,6.008741836293874,8225.4,8474.46
3043,2022-07-19,187.9,2.6,40.2,141.9,7.7,93.3,27.1,140.9,20.3,77.1,17.8,12.0,328.3,233.4,35.3,54.1,30.3,171.7,68.5,438.5,2.7,6.2,1.6,226.2,2.7,129.5,5.0,298.5,246.9,1.5,338.2,181.4,4.0,539.9,47.8,196.6,4337.200000000001,2022,7,19,1,3,8694.8,4.2154594814877155,8274.457142857142,8497.056666666667
3044,2022-07-20,199.0,2.6,40.7,131.6,6.9,98.3,27.1,129.6,20.3,78.2,17.5,11.9,320.2,212.9,32.0,48.6,32.3,179.0,70.6,443.5,2.8,6.1,1.6,220.4,2.8,130.1,5.0,267.0,245.7,1.6,347.4,196.4,4.0,465.4,45.5,199.2,4223.6,2022,7,20,2,3,8467.400000000001,-2.6153563049178596,8290.485714285714,8504.673333333334
3045,2022-07-21,198.5,2.6,40.2,120.1,6.1,97.5,27.1,118.7,20.3,76.6,17.7,12.1,334.0,171.8,33.4,45.1,32.9,182.1,71.0,449.4,2.5,5.8,1.6,211.4,2.7,131.4,5.0,183.5,239.2,1.6,335.0,196.0,4.0,428.1,45.6,199.4,4030.000000000001,2022,7,21,3,3,8080.0,-4.575194274511674,8274.9,8499.416666666666
3046,2022-07-22,190.7,2.2,41.5,122.9,6.2,101.4,27.1,121.3,20.3,77.4,17.6,12.2,332.0,183.2,34.0,49.9,32.4,188.2,72.4,455.0,2.7,5.8,1.6,214.0,2.7,126.6,5.0,202.2,243.5,1.5,321.0,184.3,4.0,446.6,44.9,195.0,4068.5,2022,7,22,4,3,8157.8,0.9628712871287082,8276.22857142857,8491.76
3047,2022-07-23,186.8,2.3,41.5,128.6,6.2,95.9,27.1,110.2,20.3,76.3,17.7,12.1,332.2,187.7,32.4,47.3,32.6,181.0,70.8,452.0,2.7,5.8,1.7,206.1,2.7,137.7,5.0,230.8,222.3,1.4,315.4,163.5,4.0,449.9,45.1,187.6,4021.9,2022,7,23,5,3,8064.6,-1.142464880237315,8239.7,8470.956666666667
3048,2022-07-24,184.4,2.5,36.7,128.1,6.0,94.1,27.1,113.8,20.3,77.0,18.0,10.9,303.6,180.4,29.0,47.0,33.8,166.8,64.8,427.9,2.6,5.6,1.7,203.6,2.6,136.4,5.0,238.2,213.5,1.1,281.7,177.8,4.0,457.7,43.9,164.2,3889.4,2022,7,24,6,3,7801.199999999999,-3.266126032289285,8229.842857142858,8437.74
3049,2022-07-25,195.2,2.6,37.7,125.0,6.9,97.1,27.1,119.9,20.3,75.2,18.1,11.9,324.2,202.1,31.2,46.1,31.1,188.5,71.9,450.0,2.4,5.9,1.4,201.4,2.7,124.1,5.0,260.4,215.9,1.5,315.7,194.7,4.0,442.6,46.0,171.2,4055.7,2022,7,25,0,3,8132.699999999999,4.2493462544223926,8199.785714285714,8415.536666666665
3050,2022-07-26,185.3,2.4,37.7,125.7,7.1,98.3,27.1,121.3,20.3,75.5,18.1,12.1,326.8,216.5,32.2,47.5,32.1,195.0,73.6,460.6,2.5,6.0,1.7,207.3,2.6,125.7,5.0,279.2,206.7,1.6,313.5,182.1,4.0,449.6,45.9,181.5,4109.800000000001,2022,7,26,1,3,8239.9,1.3181354285784597,8134.8,8398.67
3051,2022-07-27,186.9,2.5,39.6,115.4,7.0,99.5,27.1,123.6,20.3,76.5,17.9,12.3,313.2,220.6,33.0,47.0,31.8,195.5,73.7,459.7,2.6,6.1,1.7,212.3,2.7,129.8,5.0,283.5,212.4,1.6,308.8,195.1,4.0,458.0,46.1,191.3,4143.799999999999,2022,7,27,2,3,8307.899999999998,0.8252527336496618,8112.014285714285,8372.630000000001
3052,2022-07-28,193.5,2.5,39.1,122.0,6.8,105.0,27.1,119.3,20.3,75.0,18.0,12.3,328.8,207.7,33.4,43.0,31.7,182.5,73.9,466.3,2.7,5.8,1.7,218.8,2.6,134.6,5.0,269.3,202.1,1.6,314.2,206.9,4.0,451.0,47.4,192.4,4149.1,2022,7,28,3,3,8317.400000000001,0.11434899312707802,8145.928571428572,8340.25
3053,2022-07-29,202.9,2.6,41.8,127.8,6.6,107.6,27.1,114.4,20.3,75.3,18.1,12.3,340.7,185.4,30.6,49.3,30.2,186.7,75.7,463.5,2.7,5.7,1.8,222.8,2.7,132.7,5.0,252.5,211.6,1.6,324.9,210.7,4.0,443.8,42.5,195.9,4160.8,2022,7,29,4,3,8340.599999999999,0.2789333205087674,8172.042857142857,8313.816666666668
3054,2022-07-30,204.3,2.4,40.7,130.5,5.9,109.0,27.1,107.1,20.3,75.6,20.3,13.0,347.2,168.8,30.1,49.2,30.5,171.9,75.6,468.4,2.7,5.9,1.8,224.1,2.7,134.9,5.0,237.3,227.4,1.4,318.7,211.5,4.0,423.4,44.5,195.0,4119.1,2022,7,30,5,3,8257.3,-0.998729108217622,8199.571428571428,8306.436666666666
3055,2022-07-31,198.5,2.5,34.4,119.3,5.1,115.5,27.1,98.4,20.3,74.2,20.0,11.8,336.6,152.4,27.5,44.4,32.8,155.4,68.6,452.1,2.7,5.9,1.7,228.1,2.8,139.4,5.0,191.8,230.8,1.0,287.0,218.9,4.0,418.8,40.6,183.6,3937.7,2022,7,31,6,3,7896.700000000001,-4.367044917830265,8213.214285714286,8292.843333333334
3056,2022-08-01,196.9,2.5,35.3,119.0,5.9,117.9,27.1,113.0,20.3,72.6,17.6,12.5,346.7,172.9,28.3,46.9,32.3,169.2,69.8,479.0,2.7,6.1,1.7,238.2,2.7,137.6,5.0,217.0,235.0,1.5,303.3,216.6,4.0,446.1,43.4,182.4,4108.5,2022,8,1,0,3,8237.5,4.315726822596777,8228.185714285715,8288.853333333334
3057,2022-08-02,191.5,2.5,39.8,116.9,6.5,120.0,27.1,121.3,20.3,73.3,18.4,12.6,355.5,198.1,31.9,50.6,31.1,156.8,67.2,493.4,2.6,5.9,1.8,240.7,2.6,138.3,5.0,262.0,246.6,1.5,308.9,209.3,4.0,463.0,45.3,190.3,4242.8,2022,8,2,1,3,8505.400000000001,3.2522003034901603,8266.114285714286,8302.05
3058,2022-08-03,185.3,2.4,40.4,131.3,6.8,121.2,27.1,125.9,20.3,72.6,18.4,12.7,357.5,213.0,33.0,53.4,29.9,162.3,66.9,495.1,2.6,6.0,1.6,238.1,2.6,142.1,5.0,282.2,254.8,1.6,295.4,200.5,4.0,463.5,44.4,187.0,4287.2,2022,8,3,2,3,8594.099999999999,1.042866884567406,8307.0,8302.55
3059,2022-08-04,187.8,2.6,42.8,128.3,6.5,115.7,27.1,122.9,20.3,71.1,18.6,12.1,364.6,206.8,32.9,53.6,29.9,160.2,65.4,483.8,2.7,5.9,1.7,234.9,2.8,142.0,5.0,274.0,251.9,1.5,289.8,194.8,4.0,463.9,44.2,189.0,4241.5,2022,8,4,3,3,8502.6,-1.064683911055242,8333.457142857142,8293.23
3060,2022-08-05,183.4,2.6,43.7,139.3,6.5,119.7,27.1,117.5,20.3,72.9,18.7,12.5,350.7,191.4,33.4,49.2,32.6,159.2,64.9,466.1,2.6,6.2,1.7,237.1,2.8,139.0,5.0,268.4,244.7,1.6,286.9,193.8,4.0,463.2,43.5,197.9,4190.4,2022,8,5,4,3,8400.5,-1.200809164255645,8342.014285714287,8284.073333333332
