city,date,irradiance,temperature,humidity,wind_speed
Daman,20241215,4.7153,21.31,43.08,2.69
Daman,20241216,4.8163,21.22,43.5,2.12
Daman,20241217,4.3872,20.9,47.04,1.78
Daman,20241218,4.285,21.57,47.72,1.75
Daman,20241219,3.8856,21.69,54.73,1.78
Daman,20241220,3.9588,21.06,63.37,1.34
Daman,20241221,3.7462,21.92,66.19,1.6
Daman,20241222,2.9076,21.85,79.75,1.69
Daman,20241223,2.8714,21.2,82.03,1.49
Daman,20241224,2.8368,20.57,68.95,2.09
Daman,20241225,3.2414,21.67,66.17,1.67
Daman,20241226,3.4284,23.02,71.67,2.06
Daman,20241227,3.6365,23.62,69.8,1.81
Daman,20241228,3.6665,23.14,66.98,2.26
Daman,20241229,3.9362,23.83,65.24,2.23
Daman,20241230,3.8947,24.14,64.92,2.14
Daman,20241231,4.0522,24.63,59.52,2.16
Daman,20250101,4.1071,24.45,58.2,1.82
Daman,20250102,4.362,24.6,45.05,2.49
Daman,20250103,4.8103,23.95,38.46,1.94
Daman,20250104,4.7028,23.5,39.82,2.22
Daman,20250105,4.4971,22.02,47.12,1.43
Daman,20250106,4.4981,20.68,47.95,2.81
Daman,20250107,4.1527,21.68,39.54,3.2
Daman,20250108,4.5521,22.12,34.71,2.67
Daman,20250109,4.2384,22.72,34.05,2.61
Daman,20250110,3.8969,23.2,36.72,2.64
Daman,20250111,3.7783,22.59,51.84,1.5
Daman,20250112,3.6816,22.36,47.02,2.88
Daman,20250113,3.7548,23.18,43.04,3.42
Daman,20250114,3.6221,23.97,46.85,2.25
Daman,20250115,3.9257,24.36,51.55,2.09
Daman,20250116,3.8333,23.22,43.24,3.25
Daman,20250117,3.9422,25.47,43.94,3.33
Daman,20250118,3.8357,25.57,44.69,2.69
Daman,20250119,4.0843,25.15,37.85,2.07
Daman,20250120,4.5461,25.32,35.89,1.92
Daman,20250121,4.8686,24.38,36.47,1.98
Daman,20250122,4.4645,23.55,36.77,2.08
Daman,20250123,4.7465,23.29,32.36,3.02
Daman,20250124,4.5487,25.46,32.53,2.34
Daman,20250125,4.7172,27.05,41.15,2.92
Daman,20250126,4.7777,27.15,36.71,2.44
Daman,20250127,5.0479,26.28,31.09,2.23
Daman,20250128,5.0021,26.43,24.16,1.5
Daman,20250129,4.8211,26.59,27.43,1.53
Daman,20250130,5.1859,25.25,30.22,1.92
Daman,20250131,5.125,23.59,50.91,1.63
Daman,20250201,5.1658,22.87,46.21,1.91
Daman,20250202,4.8406,24.65,27.95,2.01
Daman,20250203,4.8432,24.46,36.01,1.74
Daman,20250204,4.879,24.48,49.59,1.8
Daman,20250205,5.1134,23.81,26.99,3.19
Daman,20250206,4.9212,25.81,29.82,1.98
Daman,20250207,4.8425,27.34,34.87,2.62
Daman,20250208,4.7143,27.91,31.91,1.89
Daman,20250209,4.6682,27.61,30.48,1.86
Daman,20250210,4.9925,26.43,26.74,1.82
Daman,20250211,5.3412,25.11,26.79,1.88
Daman,20250212,5.5574,24.99,35.24,2.21
Daman,20250213,5.5433,26.7,21.03,2.64
Daman,20250214,5.676,27.25,21.44,2.55
Daman,20250215,5.8354,27.38,22.72,1.94
Daman,20250216,5.7996,26.96,36.3,1.66
Daman,20250217,5.9359,26.9,43.66,1.83
Daman,20250218,5.7211,27.19,43.64,1.74
Daman,20250219,5.7602,26.77,40.06,2.08
Daman,20250220,5.9779,27.11,40.04,2.24
Daman,20250221,5.9162,28.18,26.15,2.73
Daman,20250222,5.9052,28.57,24.62,2.63
Daman,20250223,6.1486,28.56,23.09,2.4
Daman,20250224,6.06,28.76,20.17,2.45
Daman,20250225,5.9074,29.35,21.48,2.14
Daman,20250226,5.8469,29.81,27.32,1.98
Daman,20250227,5.7108,29.33,28.79,2.37
Daman,20250228,5.4902,29.09,35.79,1.48
Daman,20250301,5.4938,28.2,39.78,2.01
Daman,20250302,5.4468,27.75,37.64,2.24
Daman,20250303,5.7442,28.66,31.3,2.66
Daman,20250304,6.1546,27.16,27.52,3.17
Daman,20250305,6.5652,26.68,13.03,3.46
Daman,20250306,6.6994,27.35,9.86,2.81
Daman,20250307,6.7354,28.3,16.67,2.39
Daman,20250308,6.6619,28.94,31.0,1.69
Daman,20250309,6.5734,29.96,36.98,1.73
Daman,20250310,6.2131,32.14,17.68,2.16
Daman,20250311,5.8594,32.14,27.78,2.79
Daman,20250312,5.7583,31.43,38.48,1.49
Daman,20250313,6.0737,30.36,43.48,1.9
Daman,20250314,6.4862,29.77,40.85,1.85
Daman,20250315,6.1027,29.56,47.4,1.92
Daman,20250316,6.0574,29.43,46.17,1.86
Daman,20250317,6.227,28.4,40.65,2.09
Daman,20250318,6.7049,28.62,44.3,1.73
Daman,20250319,6.7135,28.67,45.79,1.73
Daman,20250320,6.6466,27.85,46.53,2.2
Daman,20250321,6.9838,27.38,49.29,1.99
Daman,20250322,6.9821,29.22,45.76,1.51
Daman,20250323,6.6852,30.47,34.56,1.56
Daman,20250324,6.5513,30.94,37.9,1.69
Daman,20250325,6.5578,30.73,36.25,1.83
Daman,20250326,6.3283,29.57,49.91,2.15
Daman,20250327,6.4385,28.46,51.7,1.99
Daman,20250328,6.5729,30.41,38.48,2.06
Daman,20250329,6.1858,31.54,13.88,2.47
Daman,20250330,5.7034,32.74,13.33,2.01
Daman,20250331,4.9375,33.53,11.58,2.58
Daman,20250401,3.8316,32.78,14.61,1.75
Daman,20250402,5.646,32.38,25.4,1.81
Daman,20250403,5.6954,30.48,48.2,2.35
Daman,20250404,6.293,29.96,51.63,1.96
Daman,20250405,6.8731,31.23,39.67,1.73
Daman,20250406,7.1854,31.96,41.85,2.25
Daman,20250407,7.0963,32.34,38.73,2.38
Daman,20250408,6.9883,33.06,31.64,2.53
Daman,20250409,6.7181,33.29,32.75,3.0
Daman,20250410,6.5026,31.63,41.14,2.39
Daman,20250411,6.9194,30.22,57.19,3.32
Daman,20250412,6.7025,29.65,56.43,3.0
Daman,20250413,7.2206,30.87,54.49,2.05
Daman,20250414,7.3841,31.39,48.32,2.45
Daman,20250415,7.1558,31.52,45.86,2.37
Daman,20250416,6.9852,31.6,56.72,2.38
Daman,20250417,7.1825,31.48,55.15,2.39
Daman,20250418,7.2254,31.83,55.23,2.19
Daman,20250419,7.1551,31.34,54.66,2.9
Daman,20250420,7.1635,30.84,55.19,2.4
Daman,20250421,7.2214,31.53,53.68,2.18
Daman,20250422,7.1162,32.27,49.32,1.97
Daman,20250423,6.8585,33.36,45.05,2.18
Daman,20250424,6.8148,32.43,44.84,2.2
Daman,20250425,6.2947,31.32,48.56,2.26
Daman,20250426,6.9574,31.15,51.31,2.34
Daman,20250427,7.3759,31.75,50.97,1.92
Daman,20250428,7.0193,31.58,54.26,2.47
Daman,20250429,7.1402,31.27,59.1,2.75
Daman,20250430,7.2833,31.53,56.59,2.6
Daman,20250501,7.3238,32.63,51.47,2.51
Daman,20250502,7.3997,33.09,42.2,2.61
Daman,20250503,7.2334,31.26,55.57,3.46
Daman,20250504,6.5407,29.71,60.91,3.63
Daman,20250505,6.5995,30.4,63.01,3.11
Daman,20250506,4.021,29.55,60.43,3.52
Daman,20250507,1.6764,27.37,76.78,3.69
Daman,20250508,6.2203,27.65,75.98,3.41
Daman,20250509,4.9831,28.49,74.12,2.35
Daman,20250510,6.81,29.42,70.44,2.2
Daman,20250511,6.9521,29.82,65.41,1.89
Daman,20250512,6.6199,29.73,68.71,1.97
Daman,20250513,6.7656,29.79,71.1,1.68
Daman,20250514,6.8095,30.11,70.14,1.72
Daman,20250515,6.6744,30.43,70.44,1.78
Daman,20250516,6.4438,30.16,71.26,2.33
Daman,20250517,6.7262,29.33,74.57,2.5
Daman,20250518,6.4994,30.5,70.78,2.28
Daman,20250519,5.1091,29.99,73.89,1.86
Daman,20250520,4.4302,29.94,78.87,1.11
Daman,20250521,2.5884,29.89,78.88,1.3
Daman,20250522,4.9154,30.15,75.05,1.14
Daman,20250523,5.0484,30.38,75.13,1.04
Daman,20250524,2.7458,29.32,80.19,1.06
Daman,20250525,3.2635,29.09,79.92,2.12
Daman,20250526,4.0985,29.5,78.19,3.3
Daman,20250527,1.7988,28.69,84.39,3.44
Daman,20250528,4.8782,28.49,83.43,3.35
Daman,20250529,5.1019,28.51,82.48,3.56
Daman,20250530,5.8294,29.35,77.72,4.49
Daman,20250531,5.987,29.35,74.92,5.08
Daman,20250601,6.1903,29.58,76.45,4.58
Daman,20250602,6.1603,29.01,76.34,4.6
Daman,20250603,6.3269,29.22,77.15,4.7
Daman,20250604,6.0295,28.72,76.58,3.24
Daman,20250605,6.6166,28.86,77.07,2.03
Daman,20250606,6.4394,29.2,76.47,2.06
Daman,20250607,6.1771,29.39,76.21,2.84
Daman,20250608,6.533,29.02,76.71,3.12
Daman,20250609,6.4018,29.66,73.7,3.38
Daman,20250610,6.4409,29.94,71.18,3.28
Daman,20250611,5.9568,30.27,72.11,3.19
Daman,20250612,4.7731,30.2,77.0,3.53
Daman,20250613,4.1486,28.72,84.81,2.62
Daman,20250614,5.9232,29.23,83.45,1.28
Daman,20250615,2.6513,28.91,86.43,2.21
Daman,20250616,1.3082,27.24,90.64,5.26
Daman,20250617,4.7148,28.53,84.98,6.27
Daman,20250618,1.861,27.92,88.81,4.91
Daman,20250619,1.314,27.72,89.42,5.37
Daman,20250620,4.9754,27.84,87.36,5.26
Daman,20250621,4.0291,27.27,89.0,4.75
Daman,20250622,3.667,27.56,88.08,4.99
Daman,20250623,1.6164,27.21,90.68,5.13
Daman,20250624,1.409,26.81,92.22,4.17
Daman,20250625,2.6314,27.55,89.79,4.34
Daman,20250626,1.4904,27.12,91.0,4.02
Daman,20250627,3.1267,27.09,91.06,5.55
Daman,20250628,2.9534,26.65,87.65,6.58
Daman,20250629,3.8074,26.52,91.95,5.66
Daman,20250630,4.5739,26.98,90.11,5.19
Daman,20250701,2.8462,26.52,92.0,4.33
Daman,20250702,3.3554,26.74,89.99,4.48
Daman,20250703,4.5113,26.8,90.04,5.01
Daman,20250704,1.3812,26.84,90.89,5.27
Daman,20250705,1.2067,26.59,91.66,4.91
Daman,20250706,1.4902,26.32,91.85,5.06
Daman,20250707,2.5253,26.4,90.41,4.9
Daman,20250708,2.9054,26.45,91.22,4.23
Daman,20250709,4.2737,26.48,90.54,3.97
Daman,20250710,5.0784,26.93,89.75,3.44
Daman,20250711,5.7372,26.67,90.43,3.1
Daman,20250712,4.3891,26.67,89.67,3.56
Daman,20250713,4.9805,26.84,89.2,3.7
Daman,20250714,3.684,26.92,90.63,3.96
Daman,20250715,4.8089,27.16,89.78,3.59
Daman,20250716,5.4386,27.15,89.19,3.05
Daman,20250717,4.9858,26.5,89.47,2.33
Daman,20250718,5.1802,26.5,89.09,2.61
Daman,20250719,5.0662,26.73,88.68,3.5
Daman,20250720,4.7285,27.3,87.19,3.2
Daman,20250721,4.2077,27.18,89.72,2.96
Daman,20250722,4.1611,27.04,89.18,3.28
Daman,20250723,3.4118,26.66,91.18,3.54
Daman,20250724,3.9134,26.94,88.99,3.76
Daman,20250725,3.9394,26.5,90.83,3.91
Daman,20250726,2.5798,26.1,92.41,4.64
Daman,20250727,2.749,26.15,90.32,5.26
Daman,20250728,1.8931,26.21,89.59,5.72
Daman,20250729,1.8096,25.78,91.46,5.31
Daman,20250730,2.291,25.96,90.94,4.26
Daman,20250731,3.7788,26.25,89.64,4.63
Daman,20250801,4.1431,26.15,89.54,3.92
Daman,20250802,5.2092,26.05,89.0,3.14
Daman,20250803,4.6709,26.43,88.42,2.9
Daman,20250804,4.8722,26.42,88.62,2.75
Daman,20250805,5.3779,26.49,87.85,2.24
Daman,20250806,5.9054,26.58,86.87,1.81
Daman,20250807,5.5109,26.66,86.44,1.71
Daman,20250808,4.0109,26.49,87.49,1.94
Daman,20250809,4.5864,26.25,88.03,1.99
Daman,20250810,4.3306,26.24,88.0,2.06
Daman,20250811,3.9461,26.4,88.03,2.57
Daman,20250812,5.9774,26.35,87.93,2.54
Daman,20250813,3.4865,26.42,88.89,2.34
Daman,20250814,4.5348,26.41,89.14,2.08
Daman,20250815,3.583,25.95,91.27,2.07
Daman,20250816,2.3335,25.97,91.39,2.28
Daman,20250817,3.1882,26.67,89.8,1.84
Daman,20250818,3.0415,26.65,93.93,3.69
Daman,20250819,3.1176,25.87,94.85,5.23
Daman,20250820,1.584,25.58,93.13,6.66
Daman,20250821,4.8934,26.09,90.94,5.34
Daman,20250822,4.6862,26.1,90.37,4.99
Daman,20250823,3.864,25.74,90.7,5.16
Daman,20250824,4.5938,25.52,90.3,5.04
Daman,20250825,2.7617,25.55,91.58,4.55
Daman,20250826,3.1174,25.69,92.27,3.36
Daman,20250827,4.0776,26.18,90.96,1.99
Daman,20250828,2.4943,25.93,93.86,2.46
Daman,20250829,3.0734,26.25,92.05,2.59
Daman,20250830,2.6664,26.5,90.55,2.34
Daman,20250831,4.0711,26.36,91.22,2.92
Daman,20250901,3.1872,26.04,91.06,3.66
Daman,20250902,4.639,26.06,90.09,2.85
Daman,20250903,5.0486,26.12,89.7,2.46
Daman,20250904,2.3302,25.2,93.15,3.17
Daman,20250905,1.7863,25.59,93.44,3.53
Daman,20250906,2.8822,25.85,93.45,3.3
Daman,20250907,2.3633,25.75,92.64,3.75
Daman,20250908,5.3258,25.41,90.5,3.31
Daman,20250909,5.7122,25.16,89.41,1.93
Daman,20250910,6.0199,25.16,86.97,1.26
Daman,20250911,5.8373,25.32,86.34,1.36
Daman,20250912,4.3783,25.82,87.84,1.58
Daman,20250913,3.3598,25.94,88.02,1.3
Daman,20250914,2.7842,26.13,85.77,1.55
Daman,20250915,3.1507,25.79,92.2,2.07
Daman,20250916,4.4136,26.15,90.09,1.77
Daman,20250917,3.8407,26.04,90.7,1.46
Daman,20250918,4.543,26.34,89.61,1.35
Daman,20250919,3.9012,26.19,91.16,1.39
Daman,20250920,3.4956,25.9,91.29,1.81
Daman,20250921,2.7535,25.88,93.09,1.93
Daman,20250922,2.9434,25.48,94.35,2.31
Daman,20250923,3.954,25.59,90.52,2.5
Daman,20250924,5.3878,25.65,88.91,1.91
Daman,20250925,4.9114,25.52,88.24,1.41
Daman,20250926,3.9396,26.04,88.35,1.42
Daman,20250927,5.0592,26.89,90.2,2.08
Daman,20250928,0.5837,25.93,95.19,3.31
Daman,20250929,1.849,25.99,92.69,3.9
Daman,20250930,4.0867,24.75,91.88,4.12
Daman,20251001,5.0364,25.27,90.42,3.65
Daman,20251002,3.6094,25.57,90.1,3.11
Daman,20251003,5.4046,25.78,89.62,2.11
Daman,20251004,5.6314,25.43,89.42,1.53
Daman,20251005,5.7682,25.45,89.59,1.82
Daman,20251006,5.9232,24.97,89.62,1.88
Daman,20251007,4.2096,25.16,88.78,1.42
Daman,20251008,5.8133,25.3,83.89,1.26
Daman,20251009,5.3743,24.31,77.9,1.75
Daman,20251010,5.0902,24.28,75.37,1.64
Daman,20251011,5.4298,23.83,73.08,1.91
Daman,20251012,5.261,23.55,72.91,2.34
Daman,20251013,5.875,23.52,70.06,2.0
Daman,20251014,5.8615,23.53,71.41,1.9
Daman,20251015,5.4761,24.71,76.7,1.93
Daman,20251016,5.3863,26.89,82.69,1.65
Daman,20251017,5.2459,27.27,78.73,1.9
Daman,20251018,5.033,26.62,77.16,1.64
Daman,20251019,4.524,26.88,78.03,1.59
Daman,20251020,3.9958,26.62,77.88,2.06
Daman,20251021,4.6435,26.24,77.43,2.33
Daman,20251022,4.7734,26.72,83.66,1.94
Daman,20251023,5.0609,27.41,79.48,2.42
Daman,20251024,4.4302,27.4,80.6,2.35
Daman,20251025,3.4651,26.72,84.48,1.84
Daman,20251026,1.705,26.28,87.18,1.8
Daman,20251027,1.9649,26.54,86.67,2.23
Daman,20251028,4.8245,27.19,83.04,1.47
Daman,20251029,4.2955,26.67,85.72,1.74
Daman,20251030,1.9061,25.3,93.03,1.91
Daman,20251031,0.8256,25.62,88.11,2.18
Daman,20251101,4.6572,25.81,89.61,2.2
Daman,20251102,4.1609,25.95,89.92,2.47
Daman,20251103,5.0282,25.68,89.82,2.29
Daman,20251104,5.0268,25.01,88.64,1.75
Daman,20251105,5.3774,24.48,79.02,0.87
Daman,20251106,4.867,23.23,74.92,1.5
Daman,20251107,5.1792,22.35,67.04,2.37
Daman,20251108,5.2639,21.21,62.47,1.97
Daman,20251109,5.185,20.03,64.58,1.64
Daman,20251110,5.1154,21.12,63.74,1.51
Daman,20251111,5.215,21.61,64.2,1.07
Daman,20251112,4.9915,20.71,64.22,1.87
Daman,20251113,5.1062,20.62,62.69,2.11
Daman,20251114,4.938,21.23,65.33,2.3
Daman,20251115,4.8852,20.83,62.66,2.42
Daman,20251116,4.9526,20.78,62.89,2.82
Daman,20251117,4.7563,19.8,60.04,2.83
Daman,20251118,4.2749,19.57,63.0,2.42
Daman,20251119,4.8535,20.09,62.76,2.17
Daman,20251120,4.6522,20.91,62.75,2.25
Daman,20251121,4.4734,21.3,62.93,2.2
Daman,20251122,4.2226,23.2,68.67,1.92
Daman,20251123,4.1256,24.57,65.42,1.29
Daman,20251124,4.2014,24.67,69.32,1.2
Daman,20251125,4.4045,24.88,69.03,1.47
Daman,20251126,4.1515,24.82,69.32,1.62
Daman,20251127,3.8357,24.92,66.62,1.7
Daman,20251128,3.6163,24.44,68.14,1.96
Daman,20251129,4.5322,23.63,56.36,2.89
Daman,20251130,4.5874,22.48,54.73,2.35
Daman,20251201,4.3394,22.1,55.24,2.4
Daman,20251202,4.1878,22.19,60.85,1.55
Daman,20251203,3.9374,22.77,61.48,2.02
Daman,20251204,3.8011,22.81,58.56,2.51
Daman,20251205,3.7303,23.51,59.07,2.65
Daman,20251206,3.8119,23.14,55.94,2.79
Daman,20251207,4.1731,23.76,51.57,2.25
Daman,20251208,4.1304,22.48,45.24,2.65
Daman,20251209,4.7503,22.33,45.94,2.72
Daman,20251210,4.8562,22.18,43.74,2.49
Daman,20251211,4.8101,21.88,44.7,2.32
Daman,20251212,4.8305,21.82,44.49,2.34
Daman,20251213,4.7122,22.37,46.14,2.16
Daman,20251214,4.6949,22.66,49.07,2.53
Daman,20251215,4.849,22.31,42.75,2.96
Daman,20251216,4.4515,22.27,50.43,2.44
Daman,20251217,4.2974,22.78,51.15,2.62
Daman,20251218,4.4974,22.9,44.35,2.66
Daman,20251219,4.9985,22.41,37.23,2.83
Daman,20251220,4.7974,22.65,35.7,2.88
Daman,20251221,3.5827,22.79,38.75,2.38
Daman,20251222,3.787,23.64,39.41,2.76
Daman,20251223,4.6006,23.42,39.1,3.23
Daman,20251224,4.5389,23.47,40.46,2.42
Daman,20251225,4.3606,23.3,43.4,2.12
Daman,20251226,3.7786,23.19,42.31,2.04
Daman,20251227,3.7766,23.36,44.61,2.53
Daman,20251228,4.1326,23.14,45.71,2.08
Daman,20251229,4.115,23.12,43.63,1.84
Daman,20251230,4.1861,22.82,49.33,1.44
Daman,20251231,4.2144,22.34,64.37,1.46
New Delhi,20200101,2.8546,10.65,48.65,1.54
New Delhi,20200102,3.0194,12.48,72.65,1.48
New Delhi,20200103,3.0859,14.64,74.02,1.14
New Delhi,20200104,2.5205,13.88,66.9,1.38
New Delhi,20200105,2.9916,12.81,54.56,1.61
New Delhi,20200106,1.5031,13.7,55.23,1.5
New Delhi,20200107,1.6507,14.59,75.14,2.0
New Delhi,20200108,0.6134,13.18,86.74,1.79
New Delhi,20200109,2.9129,9.67,67.72,2.59
New Delhi,20200110,3.786,8.99,55.02,2.1
New Delhi,20200111,3.7214,10.4,43.57,1.54
New Delhi,20200112,3.695,13.13,38.27,1.22
New Delhi,20200113,2.2711,14.82,57.85,2.15
New Delhi,20200114,2.2894,14.25,70.79,1.43
New Delhi,20200115,2.5512,13.32,67.25,1.33
New Delhi,20200116,1.2043,12.64,81.97,1.96
New Delhi,20200117,2.3383,12.85,76.27,1.57
New Delhi,20200118,1.6865,12.95,67.51,1.3
New Delhi,20200119,3.1397,11.06,66.46,1.92
New Delhi,20200120,2.2138,11.01,67.55,1.42
New Delhi,20200121,2.4365,13.13,50.6,1.18
New Delhi,20200122,2.647,12.91,51.7,2.05
New Delhi,20200123,4.1803,11.36,58.68,3.52
New Delhi,20200124,4.5626,11.46,48.89,2.95
New Delhi,20200125,3.8746,11.77,47.91,1.42
New Delhi,20200126,4.032,14.12,54.88,1.62
New Delhi,20200127,2.5303,15.98,58.08,1.66
New Delhi,20200128,2.387,14.23,74.55,1.93
New Delhi,20200129,3.6922,13.94,68.64,1.27
New Delhi,20200130,4.3414,12.01,61.52,2.38
New Delhi,20200131,4.1878,11.83,57.77,1.81
New Delhi,20200201,4.1652,12.39,53.14,1.35
New Delhi,20200202,4.1856,11.46,59.41,2.04
New Delhi,20200203,4.4395,12.08,55.59,1.49
New Delhi,20200204,3.895,12.61,49.46,1.2
New Delhi,20200205,3.8258,12.66,51.35,2.04
New Delhi,20200206,4.0495,12.14,53.86,1.41
New Delhi,20200207,4.0951,12.41,51.66,1.57
New Delhi,20200208,4.2907,11.94,56.28,1.89
New Delhi,20200209,4.2919,12.83,53.56,1.51
New Delhi,20200210,4.2086,13.52,48.55,1.55
New Delhi,20200211,4.1566,14.23,48.24,1.37
New Delhi,20200212,4.2893,15.65,49.44,2.32
New Delhi,20200213,4.7815,18.71,51.77,3.6
New Delhi,20200214,5.1288,17.74,47.16,4.06
New Delhi,20200215,5.4775,15.62,40.25,2.85
New Delhi,20200216,5.3304,16.12,38.31,2.05
New Delhi,20200217,5.1674,16.46,35.09,2.16
New Delhi,20200218,5.4437,16.31,35.2,2.16
New Delhi,20200219,4.1753,18.39,32.59,2.3
New Delhi,20200220,4.3613,19.08,41.89,3.74
New Delhi,20200221,1.7657,17.18,66.77,3.3
New Delhi,20200222,3.4634,17.31,69.15,1.65
New Delhi,20200223,3.5414,19.26,58.34,0.89
New Delhi,20200224,4.3944,18.91,57.48,1.87
New Delhi,20200225,4.439,18.45,54.38,1.66
New Delhi,20200226,4.6152,18.91,58.02,1.5
New Delhi,20200227,3.9708,18.11,62.36,1.56
New Delhi,20200228,3.9799,19.58,61.01,2.91
New Delhi,20200229,3.9017,19.94,66.2,2.61
New Delhi,20200301,4.9493,20.47,65.14,1.48
New Delhi,20200302,4.8799,20.93,53.4,1.14
New Delhi,20200303,4.8048,21.0,48.75,1.48
New Delhi,20200304,4.2782,21.23,52.15,1.48
New Delhi,20200305,4.188,20.19,71.64,2.43
New Delhi,20200306,3.3353,17.96,81.39,3.09
New Delhi,20200307,3.3718,18.0,66.53,1.47
New Delhi,20200308,5.6021,18.14,55.99,1.67
New Delhi,20200309,5.9021,17.52,55.0,2.89
New Delhi,20200310,5.1713,18.18,48.01,1.34
New Delhi,20200311,4.7047,19.97,63.72,2.35
New Delhi,20200312,5.2574,21.01,62.18,2.09
New Delhi,20200313,5.6726,20.02,43.93,1.36
New Delhi,20200314,3.7512,16.97,59.4,1.48
New Delhi,20200315,5.4192,17.73,54.72,0.9
New Delhi,20200316,4.7419,19.27,55.0,1.48
New Delhi,20200317,6.1486,20.39,51.54,2.13
New Delhi,20200318,5.9179,21.42,50.0,2.15
New Delhi,20200319,6.0355,22.65,53.47,1.58
New Delhi,20200320,5.101,23.72,50.62,0.97
New Delhi,20200321,5.1722,24.72,44.77,0.81
New Delhi,20200322,6.2294,24.18,45.67,1.74
New Delhi,20200323,5.7492,23.77,48.31,1.37
New Delhi,20200324,4.1554,24.48,48.4,1.34
New Delhi,20200325,5.9969,25.36,48.98,2.13
New Delhi,20200326,3.6838,24.0,54.76,2.63
New Delhi,20200327,3.2815,22.54,63.23,2.21
New Delhi,20200328,6.9158,22.74,55.7,2.32
New Delhi,20200329,6.7966,23.1,45.17,3.21
New Delhi,20200330,6.9031,22.86,46.48,2.92
New Delhi,20200331,5.9753,23.69,47.46,2.64
New Delhi,20200401,6.6914,25.71,49.42,1.82
New Delhi,20200402,6.7226,24.36,46.16,3.13
New Delhi,20200403,7.2497,23.15,40.75,2.95
New Delhi,20200404,7.2694,23.96,39.21,2.5
New Delhi,20200405,6.6307,25.81,39.12,1.53
New Delhi,20200406,7.0678,26.62,34.49,2.46
New Delhi,20200407,6.793,26.81,37.94,2.7
New Delhi,20200408,6.9754,25.96,40.49,2.63
New Delhi,20200409,6.7774,25.51,38.14,2.49
New Delhi,20200410,6.8366,27.89,35.3,2.15
New Delhi,20200411,6.8945,29.14,35.87,1.97
New Delhi,20200412,7.0392,28.96,36.52,2.87
New Delhi,20200413,6.7178,30.33,39.78,2.47
New Delhi,20200414,5.6674,32.34,36.41,0.98
New Delhi,20200415,6.1212,31.98,27.76,1.65
New Delhi,20200416,6.4978,30.81,31.38,2.59
New Delhi,20200417,6.2155,29.68,30.04,1.52
New Delhi,20200418,6.0187,29.8,32.88,1.96
New Delhi,20200419,6.6672,28.88,40.73,2.26
New Delhi,20200420,3.6631,24.65,48.49,2.4
New Delhi,20200421,6.5786,27.72,44.75,1.83
New Delhi,20200422,7.237,28.48,35.47,1.74
New Delhi,20200423,4.4556,28.45,36.28,2.18
New Delhi,20200424,7.2523,30.77,32.51,1.4
New Delhi,20200425,5.9035,31.94,29.52,1.03
New Delhi,20200426,4.0992,30.15,41.13,2.54
New Delhi,20200427,6.9706,28.01,51.82,3.26
New Delhi,20200428,6.2832,28.88,48.66,1.57
New Delhi,20200429,6.2532,30.99,40.89,1.04
New Delhi,20200430,6.4994,31.94,40.54,1.17
New Delhi,20200501,6.8923,32.37,39.08,1.99
New Delhi,20200502,7.111,32.65,38.61,2.46
New Delhi,20200503,4.1297,31.26,43.39,2.69
New Delhi,20200504,6.6034,30.68,48.83,1.46
New Delhi,20200505,7.0531,31.56,41.75,1.4
New Delhi,20200506,5.4365,31.67,35.47,1.59
New Delhi,20200507,7.621,30.16,45.41,2.16
New Delhi,20200508,7.565,32.75,33.04,1.62
New Delhi,20200509,7.2187,33.4,30.61,1.44
New Delhi,20200510,3.4289,30.98,44.02,2.03
New Delhi,20200511,6.0163,30.14,46.03,1.89
New Delhi,20200512,6.4188,31.41,37.9,1.2
New Delhi,20200513,3.9077,32.66,34.93,1.43
New Delhi,20200514,6.7615,33.67,35.71,1.26
New Delhi,20200515,7.0716,33.41,33.82,3.31
New Delhi,20200516,7.6356,33.13,28.31,3.9
New Delhi,20200517,6.6514,34.34,25.48,2.17
New Delhi,20200518,7.3142,34.03,22.57,2.49
New Delhi,20200519,7.5792,33.72,17.27,2.62
New Delhi,20200520,8.1835,33.12,18.47,2.95
New Delhi,20200521,7.9397,34.13,17.42,3.89
New Delhi,20200522,7.969,36.52,15.93,1.86
New Delhi,20200523,7.0056,38.66,15.66,2.01
New Delhi,20200524,7.579,38.32,15.52,3.19
New Delhi,20200525,7.9462,37.83,18.47,3.06
New Delhi,20200526,7.5576,38.37,15.49,3.35
New Delhi,20200527,7.0279,38.92,14.54,2.09
New Delhi,20200528,6.2282,36.75,26.53,4.83
New Delhi,20200529,5.8711,34.91,32.66,4.37
New Delhi,20200530,6.323,31.65,43.82,2.81
New Delhi,20200531,5.2262,29.66,55.57,1.3
New Delhi,20200601,6.9643,31.02,50.07,1.83
New Delhi,20200602,6.7135,31.92,45.23,1.4
New Delhi,20200603,6.8263,33.32,40.7,1.25
New Delhi,20200604,3.4286,31.8,47.52,2.31
New Delhi,20200605,5.9009,31.1,48.71,1.92
New Delhi,20200606,6.5506,31.45,46.92,1.7
New Delhi,20200607,6.1474,32.46,47.06,1.44
New Delhi,20200608,7.1201,33.31,42.82,1.54
New Delhi,20200609,7.0373,35.16,38.61,1.66
New Delhi,20200610,6.5405,36.36,36.95,1.51
New Delhi,20200611,6.5813,36.53,37.36,1.31
New Delhi,20200612,6.0494,37.27,35.85,1.16
New Delhi,20200613,4.121,36.62,35.26,1.68
New Delhi,20200614,5.9148,36.06,37.18,1.47
